lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin
22.5	-111.5	19.3418	9.34	48.3	16.7757	55.9843	5.6442	0.0879	0.12	131.28	0.0556	1.4206	0.0

22.5	-111.0	18.2467	8.79	48.17	15.858	61.3474	5.9815	0.085	0.12	137.48	0.0542	1.409	0.0

22.5	-110.5	17.0892	8.24	48.22	14.9118	63.4788	6.6705	0.0909	0.13	137.74	0.0516	1.5163	0.0

22.5	-110.0	14.8672	7.42	49.93	13.0265	64.3629	5.4958	0.082	0.13	158.23	0.036	1.4425	0.0

22.5	-109.5	12.9269	6.92	53.51	11.2224	65.9084	4.5498	0.0531	0.11	203.12	0.0193	1.3821	0.0

22.5	-109.0	12.0256	6.63	55.16	10.4604	65.4221	3.7759	0.0519	0.1	200.63	0.0205	1.4894	0.0

22.5	-108.5	11.5466	6.42	55.59	10.1534	64.8185	3.6122	0.0562	0.11	197.37	0.022	1.5302	0.0

22.5	-108.0	10.9753	6.18	56.29	9.5804	59.3878	3.267	0.0516	0.1	189.2	0.0197	1.3186	0.0

22.5	-107.5	10.2776	5.9	57.39	8.9516	52.6953	2.7829	0.0448	0.08	179.51	0.0171	0.9384	0.0

22.5	-107.0	9.0588	5.13	56.68	7.8401	40.9049	2.7093	0.0397	0.07	171.52	0.0146	0.5136	0.0

22.5	-106.5	7.0286	3.94	56.08	6.1035	27.9645	2.1876	0.0363	0.06	169.57	0.014	0.4984	0.0

22.5	-106.0	4.5313	2.58	56.93	3.847	17.1087	1.4416	0.0197	0.03	147.55	0.0086	0.2519	0.0

22.5	-97.5	6.033	12.64	209.56	2.3244	101.0141	0.063	0.2263	0.46	202.92	0.0821	4.1059	0.0

22.5	-97.0	8.2393	19.01	230.74	2.6588	151.0634	0.0572	0.245	0.48	194.63	0.0834	3.443	0.0

22.5	-96.5	8.9516	21.05	235.21	2.8302	161.2414	0.0625	0.2487	0.48	192.32	0.0833	3.2664	0.0

22.5	-96.0	9.0689	21.07	232.28	2.8478	158.229	0.0591	0.2437	0.45	186.01	0.0799	3.0584	0.0

22.5	-95.5	8.9993	20.5	227.82	2.9168	152.2696	0.058	0.2434	0.43	178.55	0.0862	3.0571	0.0

22.5	-95.0	8.8048	19.4	220.38	3.0107	146.264	0.0676	0.2364	0.39	166.81	0.0948	2.5917	0.0

22.5	-94.5	8.5159	18.01	211.53	3.1082	137.7737	0.0681	0.2273	0.36	156.46	0.1045	2.5573	0.0001

22.5	-94.0	8.245	16.86	204.53	3.1794	128.7496	0.0921	0.2186	0.33	149.01	0.1086	2.4741	0.0

22.5	-93.5	7.9929	15.84	198.14	3.1612	120.0285	0.1244	0.2162	0.31	142.98	0.112	2.4812	0.0

22.5	-93.0	7.7897	15.07	193.51	3.1898	117.6825	0.1707	0.2166	0.3	138.09	0.1178	2.4454	0.0

22.5	-92.5	7.6072	14.4	189.27	3.116	114.0158	0.1931	0.2171	0.29	132.82	0.1253	2.2407	0.0

22.5	-92.0	7.372	13.61	184.67	3.1	108.5191	0.2693	0.2176	0.28	126.8	0.1286	2.1108	0.0

22.5	-91.5	7.1732	12.8	178.39	3.0918	99.7775	0.2035	0.2158	0.26	120.74	0.1316	1.9512	0.0

22.5	-91.0	6.8942	11.72	169.93	3.1553	88.3337	0.238	0.2156	0.25	115.17	0.1376	1.8519	0.0

22.5	-90.5	6.6993	11.01	164.4	3.0998	79.9385	0.24	0.2184	0.24	110.67	0.1446	1.8243	0.0

22.5	-90.0	6.4069	10.12	157.98	3.0408	71.2855	0.2442	0.2169	0.23	107.48	0.1442	1.6677	0.0

22.5	-89.5	6.1429	9.06	147.55	3.0633	60.7967	0.2899	0.2142	0.23	105.14	0.1436	1.5478	0.0

22.5	-89.0	6.0355	8.75	145.0	3.054	57.4054	0.2951	0.2069	0.21	103.74	0.1389	1.4769	0.0

22.5	-88.5	5.9285	8.44	142.38	3.0382	55.236	0.3341	0.2031	0.21	102.92	0.137	1.4866	0.0

22.5	-88.0	5.8514	8.22	140.4	3.031	54.8909	0.3814	0.1999	0.21	103.98	0.1332	1.569	0.0

22.5	-87.5	5.8465	8.09	138.41	3.0502	55.5193	0.4091	0.2017	0.21	103.55	0.1392	1.7892	0.0

22.5	-87.0	6.0145	8.4	139.64	3.1739	58.8401	0.4427	0.2052	0.21	102.54	0.1395	1.7826	0.0001

22.5	-86.5	6.1123	8.74	142.94	3.2239	62.6821	0.4016	0.2131	0.22	101.47	0.1517	1.8998	0.0

22.5	-86.0	5.9655	8.67	145.35	3.0601	63.7978	0.3414	0.2112	0.22	102.41	0.1542	2.0635	0.0001

22.5	-85.5	5.6886	8.57	150.71	2.8088	64.3981	0.2292	0.2131	0.22	102.17	0.1521	1.8834	0.0

22.5	-85.0	5.2019	8.37	160.89	2.3818	63.8307	0.1025	0.2164	0.22	103.38	0.1458	1.9896	0.0

23.0	-120.0	24.4045	12.79	52.4	21.9209	82.4555	4.6728	0.1193	0.1	86.61	0.0966	0.6256	0.0

23.0	-119.5	24.3531	12.7	52.15	21.8142	82.0096	4.6361	0.1175	0.1	88.25	0.0942	0.6902	0.0001

23.0	-119.0	24.3034	12.59	51.8	21.6898	81.5193	4.6191	0.1159	0.11	92.32	0.09	0.7783	0.0

23.0	-118.5	24.1402	12.46	51.63	21.4333	80.8827	4.6135	0.1155	0.11	99.52	0.0874	1.2414	0.0

23.0	-118.0	23.9521	12.33	51.46	21.208	80.5378	4.6235	0.1148	0.12	106.5	0.0835	1.408	0.0

23.0	-117.5	23.7769	12.21	51.36	20.9109	80.2611	4.653	0.1126	0.12	106.62	0.0781	1.3407	0.0

23.0	-117.0	23.5831	12.11	51.34	20.4976	79.435	4.6627	0.1091	0.11	102.13	0.0753	0.896	0.0

23.0	-116.5	23.2993	11.94	51.25	20.1688	78.1103	4.6561	0.1046	0.11	100.7	0.0694	0.7026	0.0

23.0	-116.0	23.055	11.81	51.22	19.8699	76.4964	4.703	0.1025	0.1	101.02	0.0685	0.6454	0.0

23.0	-115.5	22.7188	11.63	51.21	19.5083	74.3804	4.747	0.1018	0.11	104.5	0.0649	0.6538	0.0

23.0	-115.0	22.4021	11.42	50.98	19.106	71.8186	4.8547	0.1016	0.11	110.75	0.0622	0.704	0.0

23.0	-114.5	22.0381	11.16	50.65	18.8142	68.9552	5.0083	0.0995	0.11	115.39	0.0575	0.7376	0.0

23.0	-114.0	21.6845	10.89	50.24	18.6343	66.1105	5.2055	0.097	0.11	117.21	0.0538	0.7839	0.0

23.0	-113.5	21.2836	10.63	49.94	18.214	63.156	5.3224	0.0943	0.11	117.47	0.0514	0.7074	0.0

23.0	-113.0	20.8322	10.37	49.75	17.7082	59.9131	5.3818	0.0925	0.11	117.87	0.0507	0.8467	0.0

23.0	-112.5	20.2044	10.0	49.5	17.336	57.1198	5.362	0.0914	0.11	117.05	0.0536	0.9052	0.0

23.0	-112.0	19.4999	9.47	48.59	16.9832	54.4997	5.3098	0.0923	0.11	116.47	0.0577	0.8597	0.0

23.0	-111.5	18.3859	8.82	47.99	16.1665	49.7909	5.297	0.0922	0.11	117.43	0.0568	0.9853	0.0

23.0	-111.0	16.7833	8.0	47.7	14.7546	46.3529	5.2982	0.0882	0.1	118.61	0.0581	1.1227	0.0

23.0	-110.5	14.5644	6.88	47.26	12.8922	41.2313	5.1754	0.0762	0.09	121.29	0.0477	1.1735	0.0

23.0	-109.5	6.3937	4.27	66.79	5.6348	44.1593	1.24	0.0189	0.04	192.57	0.0092	0.6151	0.0

23.0	-109.0	9.1302	5.51	60.38	8.1659	54.3539	2.2122	0.0528	0.1	187.96	0.0193	1.1209	0.0

23.0	-108.5	9.7196	5.66	58.25	8.6904	53.3436	2.3893	0.0613	0.11	174.83	0.0226	1.0625	0.0

23.0	-108.0	9.6358	5.54	57.49	8.5754	48.1739	2.3712	0.0521	0.09	170.14	0.0199	0.8207	0.0

23.0	-107.5	9.2084	5.27	57.21	8.0965	40.9003	2.2645	0.0438	0.08	173.4	0.0161	0.7384	0.0

23.0	-107.0	8.1601	4.68	57.37	7.1548	32.0817	2.0636	0.0379	0.07	178.39	0.0138	0.589	0.0

23.0	-106.5	6.4129	3.74	58.39	5.5708	22.6815	1.6962	0.0316	0.05	160.38	0.013	0.3704	0.0

23.0	-97.5	5.8759	12.03	204.68	2.4028	101.7268	0.0824	0.2281	0.46	199.69	0.0832	3.7636	0.0

23.0	-97.0	8.077	18.31	226.71	2.7821	152.0094	0.0702	0.2636	0.5	190.56	0.097	3.5133	0.0

23.0	-96.5	8.7207	20.0	229.32	2.8502	162.7965	0.0663	0.2625	0.49	188.5	0.0933	3.4047	0.0

23.0	-96.0	8.8831	20.19	227.27	2.9143	161.8465	0.0561	0.2525	0.46	182.19	0.0866	3.1179	0.0

23.0	-95.5	8.9119	19.9	223.29	2.9882	155.3737	0.0535	0.2499	0.44	175.02	0.0936	3.2395	0.0

23.0	-95.0	8.7882	19.02	216.42	3.0783	144.3434	0.0568	0.2483	0.41	166.33	0.0996	2.7268	0.0

23.0	-94.5	8.5555	17.88	209.0	3.1766	134.722	0.0706	0.2379	0.37	156.41	0.1062	2.4757	0.0

23.0	-94.0	8.3076	16.82	202.52	3.2386	124.695	0.0896	0.2282	0.34	150.24	0.1094	2.3103	0.0001

23.0	-93.5	8.1114	15.92	196.25	3.2367	118.6913	0.1228	0.2244	0.32	143.91	0.1139	2.253	0.0

23.0	-93.0	7.9096	15.09	190.77	3.1323	115.3557	0.146	0.2225	0.31	138.62	0.115	2.3034	0.0

23.0	-92.5	7.688	14.28	185.79	3.1596	111.4323	0.2195	0.2208	0.29	133.54	0.122	2.1734	0.0

23.0	-92.0	7.5052	13.63	181.57	3.1898	106.2351	0.2477	0.2194	0.28	128.99	0.1289	2.0512	0.0

23.0	-91.5	7.3352	12.99	177.06	3.1074	99.7832	0.2703	0.2167	0.27	124.05	0.1283	1.8824	0.0

23.0	-91.0	7.172	12.34	172.12	3.1316	91.916	0.2305	0.2163	0.26	118.84	0.1347	1.8116	0.0

23.0	-90.5	6.987	11.63	166.4	3.1144	84.5631	0.2294	0.2137	0.25	114.87	0.1375	1.7369	0.0

23.0	-90.0	6.8341	11.05	161.66	3.139	79.5883	0.2382	0.213	0.24	111.93	0.1345	1.7197	0.0

23.0	-89.5	6.6748	10.44	156.44	3.1208	72.8233	0.2644	0.2133	0.23	109.14	0.1358	1.564	0.0

23.0	-89.0	6.5087	9.87	151.57	3.1327	67.0713	0.298	0.2104	0.23	108.93	0.1323	1.4808	0.0001

23.0	-88.5	6.3824	9.48	148.46	3.115	63.3654	0.3214	0.2029	0.22	109.24	0.1276	1.4776	0.0001

23.0	-88.0	6.3102	9.23	146.27	3.0732	60.6749	0.3287	0.2042	0.22	108.29	0.1271	1.4422	0.0001

23.0	-87.5	6.2768	9.11	145.07	3.1171	61.0864	0.3283	0.2033	0.22	107.18	0.131	1.5743	0.0

23.0	-87.0	6.2661	9.12	145.52	3.1289	62.818	0.3229	0.2088	0.22	105.54	0.1404	1.7002	0.0

23.0	-86.5	6.22	9.12	146.63	3.1556	64.1279	0.3088	0.21	0.22	104.34	0.143	1.7695	0.0003

23.0	-86.0	6.0774	9.04	148.69	3.1637	65.0092	0.2901	0.2107	0.22	104.23	0.1443	1.8414	0.0

23.0	-85.5	5.8751	8.89	151.33	2.9704	65.4811	0.2349	0.2131	0.22	104.48	0.1503	2.2801	0.0

23.0	-85.0	5.5863	8.67	155.23	2.7335	65.311	0.1836	0.2149	0.22	101.93	0.1527	1.8917	0.0

23.5	-120.0	24.3147	12.94	53.21	21.8482	83.2332	4.5387	0.1178	0.1	87.83	0.0915	0.7116	0.0

23.5	-119.5	24.2283	12.83	52.97	21.7691	82.8782	4.4855	0.1156	0.1	88.46	0.091	0.6589	0.0

23.5	-119.0	24.2634	12.72	52.43	21.7841	82.7011	4.4668	0.1157	0.1	90.05	0.091	0.7169	0.0

23.5	-118.5	24.1441	12.6	52.19	21.4275	82.3348	4.4626	0.1176	0.11	95.35	0.0894	1.1317	0.0

23.5	-118.0	23.9353	12.46	52.04	21.1858	82.0961	4.4639	0.1169	0.12	103.97	0.0856	1.3356	0.0

23.5	-117.5	23.7219	12.31	51.88	20.9588	81.7436	4.4749	0.1145	0.12	104.36	0.0798	1.3945	0.0

23.5	-117.0	23.5386	12.23	51.94	20.5513	81.0211	4.4991	0.111	0.11	101.33	0.0758	0.9445	0.0

23.5	-116.5	23.2496	12.04	51.76	20.1904	79.8684	4.5123	0.1077	0.11	100.19	0.0737	0.641	0.0

23.5	-116.0	22.9831	11.85	51.54	19.8291	78.0488	4.5427	0.107	0.11	101.73	0.0722	0.7074	0.0

23.5	-115.5	22.6841	11.66	51.4	19.568	75.79	4.5975	0.1062	0.11	105.24	0.0699	0.722	0.0

23.5	-115.0	22.3205	11.42	51.14	19.2358	73.1556	4.722	0.1055	0.11	108.68	0.0655	0.7216	0.0

23.5	-114.5	21.9416	11.15	50.83	18.8385	69.932	4.8899	0.1054	0.12	112.64	0.0614	0.7552	0.0

23.5	-114.0	21.5424	10.86	50.4	18.4776	66.3562	5.0416	0.1048	0.12	114.88	0.0598	0.8305	0.0

23.5	-113.5	21.0851	10.55	50.04	18.1222	62.8085	5.1668	0.1021	0.12	115.51	0.057	0.859	0.0

23.5	-113.0	20.5012	10.2	49.77	17.4607	58.9411	5.2685	0.0989	0.11	114.63	0.0556	0.6447	0.0

23.5	-112.5	19.6257	9.67	49.25	16.7439	55.0299	5.3234	0.0952	0.11	112.85	0.058	0.636	0.0

23.5	-112.0	18.2858	8.86	48.44	15.7724	51.1237	5.215	0.0943	0.1	108.59	0.0595	0.5674	0.0

23.5	-111.5	16.6113	7.9	47.54	14.6286	45.3482	4.9835	0.0962	0.1	105.55	0.0602	0.5525	0.0

23.5	-111.0	14.1692	6.83	48.17	12.5282	38.4261	4.5859	0.087	0.09	104.39	0.0587	0.5731	0.0

23.5	-110.5	12.0387	5.82	48.36	10.7288	33.5527	4.1022	0.0442	0.06	125.07	0.0236	0.5043	0.0

23.5	-109.0	7.6958	4.47	58.03	6.8624	42.9698	1.446	0.0824	0.13	157.36	0.0306	1.124	0.0

23.5	-108.5	8.8355	4.96	56.1	7.9384	41.9922	2.2181	0.0693	0.11	157.36	0.0254	0.9942	0.0

23.5	-108.0	8.9895	4.96	55.12	8.0766	38.2585	2.1799	0.0552	0.09	164.79	0.021	0.8549	0.0

23.5	-107.5	8.498	4.72	55.6	7.536	32.9133	2.0376	0.0466	0.08	174.1	0.0163	0.7283	0.0

23.5	-107.0	6.6526	3.8	57.18	5.8892	23.0881	1.5685	0.0298	0.05	171.34	0.0116	0.538	0.0

23.5	-97.5	5.0227	8.96	178.44	2.4701	75.1699	0.0945	0.2561	0.44	171.75	0.1046	3.4282	0.0

23.5	-97.0	7.6867	16.51	214.79	2.9406	139.2409	0.0784	0.2738	0.49	177.73	0.1077	3.5554	0.0

23.5	-96.5	8.464	18.73	221.33	2.9672	157.3769	0.0778	0.2684	0.48	178.92	0.1066	3.3553	0.0

23.5	-96.0	8.6694	19.1	220.32	2.9641	157.8676	0.0888	0.2597	0.46	175.43	0.0934	3.1116	0.0

23.5	-95.5	8.7424	18.99	217.27	3.071	153.6565	0.0848	0.2565	0.44	171.05	0.1001	3.4253	0.0

23.5	-95.0	8.6352	18.32	212.14	3.1571	143.0496	0.0658	0.2504	0.41	162.25	0.1048	2.8381	0.0

23.5	-94.5	8.4879	17.52	206.44	3.2369	130.7032	0.0857	0.2447	0.38	155.78	0.1116	2.6051	0.0

23.5	-94.0	8.3243	16.75	201.21	3.2942	121.7777	0.1185	0.2379	0.36	150.88	0.1146	2.3712	0.0

23.5	-93.5	8.1388	15.93	195.73	3.2716	117.7178	0.1556	0.2319	0.34	146.78	0.1187	2.2039	0.0

23.5	-93.0	7.9456	15.13	190.38	3.1188	113.9821	0.2124	0.229	0.32	141.2	0.117	2.3667	0.0

23.5	-92.5	7.7444	14.34	185.15	3.1598	109.091	0.2572	0.2248	0.3	135.24	0.1211	2.1401	0.0

23.5	-92.0	7.5452	13.61	180.41	3.168	103.1722	0.301	0.2218	0.29	130.96	0.126	2.2585	0.0

23.5	-91.5	7.3434	12.88	175.37	3.1077	95.9956	0.2805	0.2191	0.28	127.2	0.126	2.3575	0.0

23.5	-91.0	7.1765	12.23	170.42	3.092	89.1455	0.2551	0.2173	0.26	121.76	0.125	1.8005	0.0

23.5	-90.5	7.012	11.62	165.74	3.0822	84.1656	0.2257	0.2132	0.25	118.11	0.1272	1.7395	0.0

23.5	-90.0	6.872	11.09	161.43	3.0493	79.4872	0.2299	0.2119	0.24	115.31	0.1246	1.6775	0.0

23.5	-89.5	6.7349	10.59	157.27	3.0662	74.003	0.2426	0.2107	0.24	113.99	0.1253	1.6027	0.0

23.5	-89.0	6.6029	10.18	154.15	3.0538	69.2924	0.2522	0.2104	0.24	112.74	0.1271	1.5137	0.0

23.5	-88.5	6.4937	9.84	151.5	3.0848	64.9521	0.2609	0.2014	0.23	113.99	0.1224	1.5147	0.0

23.5	-88.0	6.4272	9.63	149.9	3.0866	63.9488	0.2488	0.2008	0.23	113.88	0.1206	1.4388	0.0

23.5	-87.5	6.3896	9.52	149.04	3.0829	64.4424	0.237	0.202	0.23	113.06	0.1245	1.4905	0.0001

23.5	-87.0	6.3561	9.46	148.79	3.0832	64.9789	0.2238	0.2039	0.23	111.11	0.132	1.5337	0.0

23.5	-86.5	6.2782	9.36	149.02	3.1008	65.4284	0.2306	0.2058	0.22	109.34	0.1359	1.585	0.0001

23.5	-86.0	6.1289	9.19	149.94	3.0644	65.6802	0.2128	0.2075	0.22	108.18	0.139	1.6599	0.0

23.5	-85.5	5.9912	9.05	151.09	3.0658	66.0383	0.2083	0.2042	0.22	106.61	0.1358	1.6485	0.0

23.5	-85.0	5.8344	8.89	152.43	2.9512	66.2362	0.1858	0.2094	0.22	104.33	0.1441	1.7467	0.0

24.0	-120.0	24.2583	13.02	53.68	21.9704	84.0321	4.4205	0.1155	0.1	87.04	0.0924	0.6611	0.0

24.0	-119.5	24.2502	12.93	53.33	21.966	84.0642	4.3954	0.1148	0.1	87.42	0.0904	0.6504	0.0

24.0	-119.0	24.1471	12.83	53.13	21.7593	83.8205	4.34	0.1157	0.1	87.82	0.0896	0.6388	0.0

24.0	-118.5	24.0877	12.71	52.78	21.41	83.4723	4.3294	0.1164	0.1	90.14	0.089	0.7143	0.0

24.0	-118.0	23.9422	12.61	52.68	21.1596	83.2846	4.3298	0.1175	0.11	94.41	0.0883	1.1423	0.0

24.0	-117.5	23.696	12.44	52.52	20.9326	83.2451	4.3319	0.1165	0.12	98.98	0.0834	1.2756	0.0

24.0	-117.0	23.4483	12.28	52.36	20.594	82.446	4.3441	0.114	0.12	101.82	0.0784	1.1714	0.0

24.0	-116.5	23.1656	12.08	52.15	20.2215	81.2027	4.3772	0.1113	0.11	100.8	0.075	0.9657	0.0

24.0	-116.0	22.8631	11.86	51.87	20.021	79.4071	4.4282	0.1099	0.11	100.99	0.0744	0.8482	0.0

24.0	-115.5	22.5175	11.66	51.8	19.6268	77.2249	4.5039	0.1098	0.11	103.41	0.0736	0.765	0.0

24.0	-115.0	22.112	11.38	51.46	19.0565	74.2814	4.6194	0.1104	0.12	104.76	0.0731	0.7446	0.0

24.0	-114.5	21.7273	11.06	50.9	18.7024	70.6062	4.7691	0.1104	0.12	107.51	0.0688	0.7707	0.0

24.0	-114.0	21.2748	10.72	50.38	18.1864	66.44	4.92	0.1103	0.12	110.0	0.0654	0.7618	0.0

24.0	-113.5	20.69	10.37	50.14	17.6323	61.8738	5.0175	0.1087	0.12	111.3	0.0631	0.6262	0.0

24.0	-113.0	19.9667	9.95	49.82	16.9436	57.0766	5.0888	0.1058	0.12	111.41	0.062	0.6077	0.0

24.0	-112.5	18.6962	9.17	49.06	15.8702	51.1378	5.1154	0.101	0.11	110.2	0.06	0.5687	0.0

24.0	-112.0	16.2167	7.67	47.31	14.2156	42.7964	4.8409	0.098	0.1	105.62	0.0614	0.5384	0.0

24.0	-111.5	13.0332	6.38	48.98	11.3866	35.719	4.1956	0.1012	0.1	102.0	0.067	0.5988	0.0

24.0	-111.0	9.1894	4.85	52.81	7.9444	27.5109	2.9905	0.0655	0.08	117.93	0.0359	0.4747	0.0

24.0	-109.5	2.1901	1.91	87.39	1.7422	21.5189	0.5652	0.0788	0.11	137.04	0.0372	0.9431	0.0

24.0	-109.0	5.8759	3.7	62.91	5.0335	33.3169	1.1262	0.0891	0.12	131.94	0.0436	1.0293	0.0

24.0	-108.5	7.9256	4.3	54.21	7.0991	34.1352	2.0526	0.0713	0.1	146.61	0.0309	0.9906	0.0

24.0	-108.0	7.9501	4.33	54.49	7.1685	30.4954	1.9242	0.0597	0.1	160.75	0.023	0.8855	0.0

24.0	-107.5	6.6957	3.7	55.32	5.9956	23.9059	1.6002	0.0409	0.07	167.76	0.016	0.6703	0.0

24.0	-97.5	3.7057	6.26	168.98	1.9575	53.3475	0.0786	0.2664	0.41	154.24	0.1198	3.0979	0.0

24.0	-97.0	7.3201	14.53	198.54	3.1438	119.4164	0.1226	0.2878	0.47	162.81	0.1206	3.3531	0.0

24.0	-96.5	8.155	17.13	210.02	3.082	143.6545	0.1227	0.2772	0.46	167.13	0.1113	3.2415	0.0

24.0	-96.0	8.4167	17.81	211.63	2.9999	149.6007	0.1187	0.2643	0.44	166.81	0.098	3.0458	0.0

24.0	-95.5	8.5064	17.95	211.04	3.091	147.9647	0.1055	0.2616	0.43	165.45	0.103	3.2925	0.0

24.0	-95.0	8.4503	17.55	207.69	3.1812	139.7453	0.0995	0.2526	0.4	159.13	0.1069	2.7518	0.0

24.0	-94.5	8.3413	16.96	203.33	3.2522	128.7915	0.1299	0.2465	0.38	156.16	0.1142	2.5213	0.0

24.0	-94.0	8.2233	16.38	199.15	3.336	116.8257	0.1711	0.2416	0.37	151.72	0.1168	2.4329	0.0

24.0	-93.5	8.0822	15.79	195.37	3.2706	117.2911	0.2243	0.2389	0.35	147.28	0.1204	2.3407	0.0

24.0	-93.0	7.9211	15.1	190.64	3.2238	113.9493	0.234	0.2338	0.33	141.86	0.1224	2.1802	0.0

24.0	-92.5	7.709	14.3	185.44	3.1614	107.8101	0.2976	0.2287	0.31	136.96	0.1181	2.0462	0.0

24.0	-92.0	7.5007	13.54	180.52	3.1355	100.468	0.2958	0.2232	0.29	131.87	0.1175	1.9899	0.0

24.0	-91.5	7.2787	12.77	175.49	3.0548	93.0947	0.2794	0.2198	0.28	129.11	0.1184	2.5329	0.0

24.0	-91.0	7.0934	12.1	170.55	3.0094	87.6801	0.2505	0.2169	0.27	124.48	0.119	1.7494	0.0

24.0	-90.5	6.9233	11.49	166.02	2.9458	83.6086	0.215	0.2112	0.26	121.74	0.1168	1.7478	0.0

24.0	-90.0	6.7743	10.93	161.27	2.8718	77.5637	0.1959	0.2086	0.25	120.25	0.1134	1.6557	0.0

24.0	-89.5	6.6811	10.56	158.02	2.9076	73.7231	0.2045	0.2094	0.25	119.22	0.1158	1.5967	0.0

24.0	-89.0	6.5756	10.25	155.85	2.8946	69.6774	0.2177	0.2073	0.24	117.88	0.1168	1.5687	0.0

24.0	-88.5	6.4945	10.03	154.45	2.9007	65.7803	0.2072	0.2019	0.24	118.23	0.115	1.5424	0.0

24.0	-88.0	6.4307	9.84	153.01	2.9485	66.0305	0.1911	0.1997	0.24	118.21	0.1158	1.52	0.0001

24.0	-87.5	6.3971	9.75	152.45	3.0191	66.7014	0.1763	0.2041	0.24	117.01	0.122	1.5063	0.0

24.0	-87.0	6.3425	9.66	152.35	3.1176	66.9455	0.1639	0.2063	0.24	115.88	0.1283	1.5637	0.0

24.0	-86.5	6.2542	9.55	152.76	3.0826	67.1651	0.1634	0.2052	0.24	114.8	0.129	1.5206	0.0

24.0	-86.0	6.1221	9.39	153.38	3.026	67.4297	0.1572	0.2036	0.23	112.96	0.1289	1.5538	0.0

24.0	-85.5	6.0159	9.28	154.2	3.0041	67.7457	0.1708	0.209	0.23	111.02	0.1342	1.6091	0.0

24.0	-85.0	5.8727	9.11	155.07	2.8959	67.821	0.1936	0.2073	0.23	108.61	0.1342	1.5761	0.0

24.5	-120.0	24.2429	13.22	54.53	21.698	85.4138	4.2951	0.1141	0.1	86.89	0.0905	0.5911	0.0

24.5	-119.5	24.1983	13.11	54.17	21.8518	85.4607	4.2598	0.1156	0.1	85.9	0.0902	0.6013	0.0

24.5	-119.0	24.0879	12.98	53.88	21.5692	85.2304	4.2456	0.1148	0.1	85.98	0.0905	0.5708	0.0

24.5	-118.5	23.9917	12.85	53.55	21.3387	84.7978	4.25	0.1152	0.1	86.72	0.091	0.5552	0.0

24.5	-118.0	23.8822	12.71	53.23	20.999	84.7137	4.2295	0.1166	0.1	88.47	0.0898	0.6437	0.0

24.5	-117.5	23.6561	12.56	53.09	20.8157	84.4557	4.2249	0.1169	0.11	91.77	0.087	0.8414	0.0

24.5	-117.0	23.3887	12.37	52.88	20.6078	83.8096	4.2371	0.1159	0.11	94.27	0.0816	0.8925	0.0

24.5	-116.5	23.1045	12.14	52.53	20.277	82.6608	4.2552	0.1139	0.11	97.46	0.0778	0.8001	0.0

24.5	-116.0	22.7503	11.9	52.31	19.8712	80.8989	4.3073	0.1139	0.11	99.87	0.0772	0.7922	0.0

24.5	-115.5	22.3884	11.64	51.98	19.4795	78.6592	4.3898	0.1164	0.12	100.79	0.0799	0.8014	0.0

24.5	-115.0	21.9458	11.32	51.59	18.9164	75.3	4.4833	0.117	0.12	101.44	0.0816	0.7339	0.0

24.5	-114.5	21.5227	10.93	50.76	18.4411	71.1815	4.6123	0.1173	0.12	104.17	0.0784	0.7827	0.0

24.5	-114.0	20.884	10.55	50.52	17.7801	66.0706	4.6942	0.1174	0.13	107.24	0.0764	0.7151	0.0

24.5	-113.5	20.0983	10.12	50.37	17.0388	60.4213	4.7235	0.1145	0.13	109.88	0.068	0.6823	0.0

24.5	-113.0	19.1085	9.56	50.04	16.1534	54.869	4.7182	0.1113	0.12	111.04	0.064	0.659	0.0

24.5	-112.5	16.6732	8.17	49.01	14.167	44.9887	4.4896	0.1043	0.12	110.54	0.062	0.6203	0.0

24.5	-112.0	10.9831	5.47	49.78	9.428	31.2056	3.3675	0.0891	0.1	106.63	0.0567	0.521	0.0

24.5	-110.5	0.5159	0.84	163.03	0.2595	8.0745	0.0256	0.0358	0.05	142.06	0.0163	0.3693	0.0

24.5	-110.0	1.0232	1.42	139.02	0.5721	13.9182	0.1358	0.0744	0.1	137.09	0.039	0.8516	0.0

24.5	-109.5	2.414	2.19	90.54	1.866	21.031	0.5896	0.0898	0.11	122.64	0.0508	0.8342	0.0

24.5	-109.0	4.7964	3.15	65.66	3.8232	26.9003	0.9229	0.0826	0.11	130.6	0.0405	0.9718	0.0

24.5	-108.5	6.7736	3.62	53.45	6.0368	27.0891	1.794	0.0715	0.1	145.88	0.0317	1.025	0.0

24.5	-108.0	6.5917	3.57	54.22	5.8606	23.0695	1.543	0.0469	0.07	147.88	0.0216	0.6407	0.0

24.5	-97.5	3.4069	5.01	147.08	1.9256	41.7661	0.1197	0.2604	0.37	142.12	0.1264	2.8087	0.0

