lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin
15.5	-96.5	14.1857	9.78	68.94	11.5529	66.5339	2.6693	0.0378	0.1	251.49	0.0088	1.1731	0.0

15.5	-96.0	15.2151	9.61	63.19	12.3794	53.9934	2.4001	0.0879	0.19	220.31	0.0191	1.6497	0.0

15.5	-95.5	18.6306	12.82	68.83	16.1303	110.5357	2.1834	0.4552	0.69	150.87	0.1392	4.5309	0.0

15.5	-95.0	22.2157	19.6	88.21	17.8385	154.1442	2.0539	0.7961	1.02	127.59	0.3144	5.3957	0.0

15.5	-94.5	18.7168	14.18	75.76	15.3944	108.9755	1.9479	0.5014	0.73	146.43	0.1322	4.2695	0.0

15.5	-94.0	14.1769	8.32	58.69	11.721	47.0636	1.819	0.2209	0.35	159.54	0.0392	2.2392	0.0

15.5	-93.5	11.0725	6.37	57.5	9.3571	40.9085	1.6337	0.0608	0.12	205.32	0.013	1.0872	0.0

16.0	-120.0	27.9769	15.47	55.29	22.1448	78.7843	7.2769	0.1936	0.16	82.8	0.157	0.8642	0.0

16.0	-119.5	27.961	15.14	54.15	22.0848	77.788	7.1806	0.1892	0.16	84.01	0.1466	0.8032	0.0

16.0	-119.0	27.7741	14.91	53.68	22.0912	76.4849	7.2738	0.1842	0.16	84.96	0.1413	0.7645	0.0001

16.0	-118.5	27.6675	14.6	52.76	22.2312	75.3686	7.3882	0.1797	0.15	84.94	0.1386	0.7411	0.0003

16.0	-118.0	27.494	14.36	52.23	22.4517	74.317	7.7674	0.1762	0.15	84.0	0.1357	0.7492	0.0002

16.0	-117.5	27.3002	14.14	51.79	22.4016	73.301	7.8317	0.1712	0.14	84.58	0.134	0.7028	0.0002

16.0	-117.0	27.1607	13.86	51.05	22.4183	72.5523	7.7282	0.1684	0.14	85.79	0.1275	0.7443	0.0

16.0	-116.5	26.93	13.71	50.91	22.2926	72.0573	7.3456	0.1646	0.14	86.37	0.123	0.7271	0.0

16.0	-116.0	26.7344	13.49	50.46	22.1202	71.2519	7.4307	0.159	0.14	86.66	0.1186	0.7384	0.0

16.0	-115.5	26.5699	13.27	49.93	22.2094	70.7071	7.4018	0.1542	0.13	87.19	0.114	0.758	0.0

16.0	-115.0	26.2949	13.01	49.46	22.1737	71.0609	7.1872	0.1497	0.13	87.9	0.1111	0.8618	0.0

16.0	-114.5	25.8595	12.56	48.57	22.0664	70.1407	7.0606	0.1433	0.13	88.75	0.1097	0.8812	0.0

16.0	-114.0	25.4354	12.08	47.47	22.1994	68.9081	7.0726	0.1374	0.12	87.91	0.1073	0.8013	0.0

16.0	-113.5	25.0597	11.71	46.74	22.1094	67.0256	6.8098	0.1334	0.12	92.69	0.1022	1.1793	0.0002

16.0	-113.0	24.7383	11.33	45.8	21.8803	65.7186	6.9935	0.1295	0.13	102.88	0.0956	1.5481	0.0

16.0	-112.5	24.4111	10.81	44.26	21.7662	64.6994	7.3019	0.128	0.14	105.82	0.093	1.3574	0.0

16.0	-112.0	24.1416	10.55	43.69	21.4008	63.6937	8.2591	0.1268	0.14	106.74	0.0898	1.0291	0.0

16.0	-111.5	23.9331	10.4	43.46	21.307	62.6454	8.5065	0.1258	0.14	113.14	0.0827	1.0512	0.0

16.0	-111.0	23.7847	10.11	42.49	21.8267	61.486	8.341	0.1253	0.15	123.04	0.0746	1.0573	0.0

16.0	-110.5	23.4114	10.03	42.82	21.3746	60.5217	8.6212	0.1233	0.16	130.54	0.07	1.2127	0.0

16.0	-110.0	23.0836	9.87	42.75	21.0114	58.9799	8.6256	0.121	0.17	138.5	0.0644	1.7076	0.0

16.0	-109.5	22.7218	9.75	42.93	20.4335	64.8781	8.3185	0.1165	0.17	150.01	0.0612	2.0869	0.0

16.0	-109.0	22.1692	9.58	43.22	19.6822	60.3155	7.8367	0.1099	0.17	155.93	0.0608	1.757	0.0

16.0	-108.5	21.732	9.33	42.92	19.1033	55.7274	7.5013	0.1027	0.17	160.7	0.0574	1.7575	0.0

16.0	-108.0	21.3531	9.03	42.27	18.7372	54.0995	7.2506	0.0935	0.14	154.31	0.0522	1.2859	0.0

16.0	-107.5	20.7737	8.46	40.72	18.3386	51.9127	7.0492	0.0839	0.12	147.51	0.0456	1.0444	0.0

16.0	-107.0	20.2787	8.14	40.12	17.8179	50.6031	7.052	0.0759	0.11	147.3	0.0383	0.906	0.0

16.0	-106.5	19.9033	8.05	40.44	17.5555	50.9095	7.2606	0.0677	0.1	146.8	0.0345	0.6668	0.0

16.0	-106.0	19.3498	7.65	39.51	17.509	46.6404	7.3018	0.0609	0.09	151.9	0.0302	0.8169	0.0

16.0	-105.5	18.9664	7.44	39.21	17.3123	46.4779	7.1611	0.0564	0.09	162.8	0.0268	0.9228	0.0

16.0	-105.0	18.6715	7.36	39.42	17.142	46.8945	7.0941	0.0529	0.09	176.91	0.0228	0.9783	0.0

16.0	-104.5	18.2471	7.06	38.67	16.9246	46.2084	7.0488	0.0489	0.09	193.57	0.0187	1.0212	0.0

16.0	-104.0	17.8878	6.83	38.19	16.6692	44.0057	6.9357	0.0457	0.09	204.94	0.0161	1.0663	0.0

16.0	-103.5	17.4961	6.71	38.34	16.4147	43.4076	6.4917	0.0436	0.09	211.16	0.015	1.0797	0.0

16.0	-103.0	17.0857	6.51	38.12	16.143	43.4685	5.8923	0.0418	0.09	214.99	0.0136	1.1185	0.0

16.0	-102.5	16.6141	6.4	38.51	15.6427	43.9469	5.3111	0.0403	0.09	215.65	0.0132	1.1991	0.0

16.0	-102.0	16.3228	6.74	41.31	15.1534	44.375	4.8575	0.0389	0.08	215.0	0.0135	1.2627	0.0

16.0	-101.5	15.749	6.54	41.56	14.6234	43.9595	4.4377	0.0384	0.08	211.68	0.0134	1.0392	0.0

16.0	-101.0	15.3655	6.91	44.94	14.09	45.7333	4.0126	0.0397	0.09	216.58	0.0144	1.1114	0.0

16.0	-100.5	15.0222	7.39	49.2	13.353	48.7337	3.7145	0.0393	0.09	232.38	0.0141	1.6826	0.0

16.0	-100.0	14.5456	7.78	53.46	12.5286	56.1685	3.4007	0.0422	0.12	293.03	0.0141	2.4446	0.0

16.0	-99.5	14.0522	8.25	58.73	11.7345	72.8292	3.1007	0.041	0.13	311.45	0.0144	2.1623	0.0

16.0	-99.0	13.3152	8.58	64.46	10.7478	70.1398	3.0783	0.0363	0.11	292.54	0.0128	1.7444	0.0

16.0	-98.5	12.5802	8.46	67.28	10.1075	66.7368	2.6663	0.03	0.08	283.3	0.0105	1.3177	0.0

16.0	-98.0	12.5227	8.81	70.34	10.0639	66.6862	2.6413	0.0203	0.06	294.62	0.007	0.9263	0.0

16.0	-95.0	14.3775	11.39	79.2	11.8846	92.042	1.4729	0.6978	0.87	125.36	0.3549	4.9752	0.0

16.0	-94.5	11.4599	6.22	54.25	10.3483	37.7031	1.3596	0.3075	0.44	142.54	0.1029	2.6162	0.0

16.0	-94.0	9.9871	5.85	58.55	8.5917	37.1079	1.4795	0.0541	0.1	193.43	0.0151	1.0048	0.0

16.0	-88.5	0.5522	0.43	78.41	0.4352	3.2962	0.0525	0.0349	0.05	155.45	0.0129	0.4629	0.0

16.0	-88.0	0.9791	1.17	119.44	0.6771	12.8338	0.0438	0.0395	0.08	193.62	0.0161	1.0691	0.0

16.0	-87.5	1.4227	2.42	169.95	0.8942	26.0092	0.0605	0.0518	0.11	206.66	0.0164	1.2173	0.0

16.0	-87.0	1.625	3.05	187.69	1.007	30.8045	0.0839	0.0752	0.16	215.68	0.0196	1.6459	0.0

16.0	-86.5	1.2658	1.86	147.25	0.8609	18.8362	0.0721	0.0775	0.19	249.9	0.0251	2.0783	0.0

16.0	-85.5	2.0678	2.43	117.52	1.5216	22.2392	0.1657	0.0327	0.06	171.79	0.0126	0.5554	0.0

16.5	-120.0	27.985	15.48	55.32	22.0687	78.3307	6.9945	0.1907	0.15	79.19	0.1594	0.8729	0.0

16.5	-119.5	27.7484	15.3	55.13	21.869	77.4329	6.8611	0.1852	0.15	80.63	0.1513	0.82	0.0001

16.5	-119.0	27.6926	14.99	54.14	21.9366	77.0571	6.8451	0.1786	0.15	81.92	0.1421	0.6845	0.0001

16.5	-118.5	27.5047	14.74	53.59	22.1373	76.0727	7.0335	0.1748	0.14	82.92	0.1374	0.6646	0.0004

16.5	-118.0	27.3188	14.52	53.15	22.1015	75.029	7.239	0.1714	0.14	83.35	0.1366	0.6389	0.0001

16.5	-117.5	27.2172	14.28	52.47	22.3779	74.3692	7.7515	0.1671	0.14	84.18	0.1327	0.6723	0.0003

16.5	-117.0	27.0311	14.05	51.97	22.279	73.4551	7.7365	0.1655	0.14	84.95	0.1278	0.7673	0.0003

16.5	-116.5	26.8208	13.84	51.59	22.1468	72.5448	7.573	0.1626	0.14	84.93	0.1268	0.8007	0.0

16.5	-116.0	26.6676	13.67	51.25	22.1515	72.1143	7.2215	0.1582	0.13	85.19	0.1223	0.7234	0.0001

16.5	-115.5	26.4679	13.48	50.92	21.9689	71.3235	7.2994	0.1544	0.13	86.35	0.1182	0.7809	0.0

16.5	-115.0	26.1146	13.15	50.37	21.7994	70.8258	7.569	0.1515	0.13	88.76	0.1133	0.7999	0.0

16.5	-114.5	25.6065	12.64	49.37	21.855	70.351	7.2783	0.1474	0.14	91.66	0.1082	0.9019	0.0

16.5	-114.0	25.0957	12.15	48.43	21.8532	68.5292	7.002	0.141	0.13	92.05	0.1074	0.8721	0.0004

16.5	-113.5	24.6723	11.63	47.16	21.766	66.4611	6.6713	0.1346	0.13	92.96	0.1023	0.8741	0.0004

16.5	-113.0	24.4345	11.24	46.02	21.6346	65.2223	6.8871	0.1305	0.13	100.66	0.0982	1.2942	0.0006

16.5	-112.5	24.2552	10.85	44.74	21.4706	64.5649	8.4908	0.1277	0.14	106.05	0.0904	1.1862	0.0002

16.5	-112.0	24.0858	10.69	44.4	21.2828	63.6952	8.16	0.1255	0.14	108.2	0.0894	1.0284	0.0

16.5	-111.5	23.9266	10.47	43.77	21.5506	62.8287	8.2299	0.1256	0.14	114.84	0.0839	1.1211	0.0

16.5	-111.0	23.705	10.3	43.47	21.4443	62.9269	8.3475	0.1262	0.17	130.78	0.0772	1.2627	0.0

16.5	-110.5	23.3673	10.17	43.51	21.2592	61.99	8.737	0.1251	0.18	145.6	0.071	1.6442	0.0

16.5	-110.0	22.9318	10.11	44.1	20.8468	64.9224	8.3491	0.1245	0.2	159.17	0.066	1.8438	0.0

16.5	-109.5	22.478	9.99	44.44	20.3267	75.012	7.9378	0.1188	0.19	160.46	0.0602	2.0506	0.0

16.5	-109.0	21.9761	9.71	44.2	19.586	67.0173	7.5814	0.1086	0.17	155.49	0.057	1.6666	0.0

16.5	-108.5	21.5126	9.34	43.41	19.0902	56.0623	7.2406	0.0998	0.15	150.58	0.0558	1.616	0.0

16.5	-108.0	21.0692	9.02	42.82	18.4414	53.6556	6.9861	0.0896	0.13	139.92	0.0492	1.0541	0.0

16.5	-107.5	20.6372	8.68	42.05	17.9903	52.5857	6.8197	0.0808	0.11	136.66	0.044	0.8479	0.0

16.5	-107.0	20.2037	8.41	41.61	17.7133	51.4741	6.9136	0.0746	0.1	140.26	0.0376	0.9283	0.0

16.5	-106.5	19.771	8.23	41.61	17.3415	49.8761	7.1538	0.0682	0.1	140.56	0.0324	0.7993	0.0

16.5	-106.0	19.3068	8.0	41.45	17.2066	53.558	7.171	0.0626	0.09	149.47	0.0295	0.8096	0.0

16.5	-105.5	18.9173	7.8	41.24	17.1141	51.3549	7.0645	0.057	0.09	159.18	0.0252	0.7984	0.0

16.5	-105.0	18.5565	7.66	41.26	16.9095	48.9213	6.9415	0.0536	0.09	176.98	0.0226	1.1103	0.0

16.5	-104.5	18.0885	7.38	40.82	16.642	46.7636	6.8123	0.0501	0.1	197.84	0.0189	1.2071	0.0

16.5	-104.0	17.6141	7.06	40.1	16.3404	45.3257	6.6956	0.0481	0.1	201.22	0.018	1.2649	0.0

16.5	-103.5	17.1598	6.91	40.29	16.014	43.1438	6.5201	0.0459	0.09	201.52	0.0172	1.1635	0.0

16.5	-103.0	16.6241	6.7	40.29	15.6296	42.3589	5.8425	0.0434	0.09	201.64	0.0146	1.1141	0.0

16.5	-102.5	16.0919	6.59	40.97	14.9638	42.9639	5.2948	0.0415	0.08	200.14	0.0148	1.2584	0.0

16.5	-102.0	15.5058	6.55	42.21	14.2988	43.0962	4.7574	0.0374	0.08	206.61	0.0137	1.3244	0.0

16.5	-101.5	14.973	6.66	44.48	13.7008	43.0075	4.2391	0.0372	0.07	194.56	0.0144	0.9973	0.0

16.5	-101.0	14.5183	6.94	47.83	12.9046	43.1726	3.8162	0.0414	0.08	190.91	0.0159	1.2833	0.0

16.5	-100.5	13.908	7.18	51.59	12.0274	45.0553	3.4176	0.0408	0.09	214.57	0.0144	1.5963	0.0

16.5	-100.0	13.122	7.41	56.45	10.9176	47.2557	3.0063	0.0386	0.09	243.28	0.0142	1.4576	0.0

16.5	-99.5	11.3906	7.31	64.13	9.2976	52.3964	2.2553	0.0203	0.06	294.94	0.0073	1.0976	0.0

16.5	-99.0	10.4548	7.25	69.35	8.3772	51.4528	1.7303	0.0177	0.04	254.72	0.0061	0.7801	0.0

16.5	-88.0	1.4694	1.45	98.48	1.086	16.107	0.1116	0.0957	0.16	164.51	0.047	1.8277	0.0

16.5	-87.5	2.4142	3.43	142.28	1.6056	34.4996	0.1436	0.1151	0.2	174.89	0.0509	1.9047	0.0

16.5	-87.0	2.7574	4.2	152.29	1.8165	41.5725	0.153	0.127	0.18	145.08	0.0586	1.447	0.0

16.5	-86.5	2.6528	3.16	119.1	1.9059	29.6222	0.2035	0.1366	0.18	130.53	0.0721	1.5495	0.0

16.5	-86.0	3.1914	2.92	91.61	2.5537	25.3142	0.2925	0.1514	0.19	128.21	0.0757	1.6847	0.0

16.5	-85.5	3.5663	3.05	85.63	2.9099	24.5469	0.3362	0.1481	0.17	117.5	0.083	1.5665	0.0

16.5	-85.0	3.6397	3.09	84.81	2.98	23.1995	0.3703	0.1367	0.14	104.65	0.0945	1.2118	0.0

17.0	-120.0	27.8689	15.59	55.93	22.2388	78.4274	7.1395	0.1858	0.15	78.51	0.1562	0.7636	0.0001

17.0	-119.5	27.6061	15.37	55.69	22.0378	77.5675	6.781	0.1804	0.14	80.01	0.145	0.716	0.0

17.0	-119.0	27.4355	15.11	55.08	22.0023	76.9419	6.5902	0.1741	0.14	81.04	0.1354	0.6561	0.0

17.0	-118.5	27.3295	14.87	54.39	22.108	76.7237	6.694	0.1685	0.14	82.3	0.134	0.656	0.0

17.0	-118.0	27.1253	14.64	53.98	21.9842	75.8339	6.9956	0.1649	0.14	84.58	0.1308	0.6628	0.0

17.0	-117.5	26.9233	14.4	53.48	21.9984	74.881	7.2735	0.1617	0.14	86.15	0.1246	0.8094	0.0

17.0	-117.0	26.8672	14.16	52.69	22.0388	74.3715	7.2733	0.1592	0.14	86.28	0.123	0.8776	0.0001

17.0	-116.5	26.6363	14.01	52.59	21.8754	73.5746	7.1859	0.1561	0.13	85.89	0.1196	0.9307	0.0001

17.0	-116.0	26.4521	13.83	52.27	21.7834	72.7311	6.954	0.1528	0.13	86.06	0.117	0.7435	0.0

17.0	-115.5	26.3088	13.67	51.95	21.8094	72.2032	6.8158	0.1509	0.13	86.82	0.1166	0.7065	0.0001

17.0	-115.0	25.868	13.26	51.24	21.6626	70.7891	7.0659	0.1496	0.13	89.4	0.1122	0.7712	0.0

17.0	-114.5	25.0974	12.56	50.03	21.4577	68.0881	7.0614	0.1462	0.14	93.91	0.108	0.9997	0.0

17.0	-114.0	24.5434	11.96	48.71	21.4189	66.6451	6.74	0.1414	0.13	95.36	0.1058	0.8914	0.0

17.0	-113.5	24.3347	11.64	47.84	21.3588	65.4908	6.6393	0.136	0.13	96.94	0.102	0.8771	0.0001

17.0	-113.0	24.2359	11.42	47.13	21.3562	64.585	6.6179	0.1323	0.14	103.14	0.0958	1.1627	0.0002

17.0	-112.5	24.1569	11.05	45.74	21.211	64.3891	7.2388	0.1288	0.14	108.72	0.0898	1.0516	0.0

17.0	-112.0	24.0625	10.94	45.46	21.2118	64.1477	7.5057	0.1253	0.14	108.51	0.0852	0.9349	0.0

17.0	-111.5	23.898	10.83	45.31	21.4002	63.5833	8.4731	0.1256	0.15	117.28	0.083	1.491	0.0001

17.0	-111.0	23.6138	10.56	44.72	21.3109	63.4965	8.2533	0.1288	0.18	141.86	0.0778	2.1555	0.0001

17.0	-110.5	23.2177	10.49	45.19	21.164	67.8121	8.3654	0.1307	0.22	171.53	0.0722	2.7873	0.0

17.0	-110.0	22.7184	10.39	45.75	20.8204	67.1009	7.9513	0.1282	0.23	178.26	0.0672	2.6902	0.0

17.0	-109.5	22.2317	10.28	46.22	20.1426	70.0286	7.5797	0.1217	0.21	173.09	0.0615	2.4004	0.0

17.0	-109.0	21.7463	9.85	45.28	19.5034	63.7103	7.2891	0.1104	0.18	158.78	0.057	1.775	0.0

17.0	-108.5	21.2855	9.41	44.21	18.847	55.0472	7.0177	0.0987	0.14	139.22	0.0532	1.2567	0.0

17.0	-108.0	20.8808	9.04	43.31	18.4344	51.4155	6.7979	0.0893	0.12	129.39	0.0499	0.9561	0.0

17.0	-107.5	20.482	8.74	42.67	18.0908	50.608	6.6873	0.0815	0.11	129.95	0.0438	0.8922	0.0

17.0	-107.0	20.0593	8.47	42.24	17.6817	49.8123	6.8196	0.0765	0.1	134.62	0.0383	0.8184	0.0

17.0	-106.5	19.6081	8.3	42.32	17.2903	55.9013	7.1678	0.0717	0.1	136.63	0.0345	0.7346	0.0

17.0	-106.0	19.1746	8.06	42.01	17.1286	51.9582	7.0976	0.068	0.1	145.91	0.0317	0.8342	0.0

17.0	-105.5	18.7751	7.9	42.08	16.8426	49.7285	6.9265	0.062	0.1	156.35	0.0274	0.9421	0.0

17.0	-105.0	18.3714	7.76	42.22	16.7113	48.4675	6.7809	0.0577	0.1	172.51	0.0239	1.1127	0.0

17.0	-104.5	17.9075	7.46	41.68	16.4592	47.0922	6.5854	0.0545	0.1	185.45	0.0218	1.2679	0.0

17.0	-104.0	17.2279	7.11	41.27	15.9122	44.8889	6.4152	0.0534	0.1	187.89	0.0212	1.3275	0.0

17.0	-103.5	16.6193	6.81	40.98	15.5626	42.5141	6.1935	0.051	0.09	184.53	0.0195	1.1352	0.0

17.0	-103.0	15.9758	6.6	41.29	15.0356	41.2436	5.5775	0.0498	0.09	179.91	0.0191	0.8948	0.0

17.0	-102.5	15.1869	6.42	42.25	13.9122	41.6434	4.8945	0.0436	0.08	185.14	0.0166	1.1439	0.0

17.0	-102.0	14.4806	6.45	44.54	13.1818	41.6445	4.6121	0.0375	0.07	186.21	0.016	1.23	0.0

17.0	-101.5	13.7414	6.56	47.73	12.1322	41.3899	4.1699	0.0384	0.07	175.0	0.0177	0.9659	0.0

17.0	-101.0	13.449	6.81	50.67	11.6392	41.527	3.6553	0.035	0.07	205.42	0.0142	1.3703	0.0

17.0	-100.5	12.1395	6.97	57.38	10.1294	40.3256	2.9292	0.0167	0.05	310.08	0.0056	1.2466	0.0

17.0	-88.0	1.588	1.38	86.62	1.2372	12.0763	0.1569	0.0859	0.15	170.94	0.0448	1.4754	0.0

17.0	-87.5	3.1595	3.47	109.81	2.3472	31.2616	0.291	0.1412	0.23	161.73	0.0743	2.0525	0.0

17.0	-87.0	3.7557	4.28	113.88	2.7792	41.0682	0.3412	0.1373	0.17	127.07	0.0758	1.4421	0.0

17.0	-86.5	3.9374	3.65	92.79	3.0476	33.1883	0.3675	0.1454	0.16	111.56	0.0817	1.0676	0.0

17.0	-86.0	4.0341	3.31	82.15	3.2418	28.7448	0.3857	0.1539	0.17	109.13	0.0928	0.9104	0.0

17.0	-85.5	4.0703	3.16	77.7	3.4231	26.2188	0.4093	0.1523	0.16	104.5	0.1054	0.8491	0.0

17.0	-85.0	4.0907	3.14	76.67	3.3689	24.1636	0.4426	0.1422	0.13	94.81	0.1078	0.7194	0.0

17.5	-120.0	27.7177	15.69	56.62	21.945	79.0674	7.1629	0.1788	0.14	79.2	0.1449	0.7785	0.0

17.5	-119.5	27.4522	15.46	56.32	21.985	78.1651	6.9491	0.1738	0.14	80.38	0.1382	0.7334	0.0002

17.5	-119.0	27.3451	15.18	55.52	22.1943	77.8406	6.3802	0.1682	0.14	80.94	0.1318	0.6777	0.0

17.5	-118.5	27.0958	14.94	55.15	22.1913	76.9466	6.296	0.1627	0.13	82.18	0.1255	0.6946	0.0

17.5	-118.0	26.8934	14.71	54.68	22.0234	76.1478	6.4432	0.1581	0.13	84.74	0.1212	0.6772	0.0

17.5	-117.5	26.8068	14.48	54.0	22.0179	75.6033	6.4218	0.1553	0.13	86.25	0.1174	0.7393	0.0

17.5	-117.0	26.6372	14.26	53.52	21.811	74.9444	6.3382	0.1515	0.13	86.46	0.1164	0.8652	0.0001

17.5	-116.5	26.5064	14.06	53.06	21.9248	74.0249	6.7331	0.1491	0.13	86.64	0.1152	0.9336	0.0

17.5	-116.0	26.3574	13.9	52.75	21.7819	73.5152	6.5202	0.1462	0.13	87.22	0.1138	0.894	0.0003

17.5	-115.5	26.1054	13.74	52.64	21.6569	72.7615	6.7138	0.1444	0.13	87.94	0.1121	0.802	0.0005

17.5	-115.0	25.513	13.25	51.95	21.3386	70.6754	6.8523	0.1419	0.13	89.22	0.1101	0.792	0.0001

17.5	-114.5	24.2178	12.03	49.67	20.7024	67.4919	6.8351	0.1396	0.13	93.6	0.108	0.9146	0.0003

17.5	-114.0	23.9632	11.69	48.77	20.8184	63.3388	6.6609	0.1361	0.13	93.73	0.1052	0.9264	0.0002

17.5	-113.5	24.0425	11.62	48.34	21.0404	63.5656	6.4443	0.1318	0.13	95.49	0.1024	1.0629	0.0001

17.5	-113.0	24.2411	11.54	47.61	21.1966	64.3333	6.7987	0.1299	0.13	102.86	0.0956	1.2488	0.0

17.5	-112.5	24.2551	11.46	47.23	21.1567	64.7459	8.6273	0.1295	0.14	111.07	0.0889	1.1473	0.0

17.5	-112.0	24.1206	11.34	47.01	21.1018	64.7399	8.5596	0.1269	0.14	112.91	0.0848	1.0745	0.0

17.5	-111.5	23.8601	11.05	46.32	21.1753	64.1494	8.4067	0.1282	0.16	125.81	0.0797	1.8808	0.0

17.5	-111.0	23.3877	10.76	45.99	20.927	61.6883	8.3904	0.1341	0.21	155.89	0.0764	2.8605	0.0

17.5	-110.5	22.8117	10.62	46.54	20.6617	64.3451	8.1906	0.137	0.25	185.82	0.074	3.4251	0.0

17.5	-110.0	22.3817	10.65	47.57	20.2968	85.5678	7.7433	0.1345	0.28	205.31	0.0683	3.7994	0.0

17.5	-109.5	22.0128	10.96	49.81	19.702	107.9901	7.4106	0.1281	0.27	214.44	0.0624	4.1698	0.0

17.5	-109.0	21.5427	10.17	47.22	19.2764	82.8097	7.1804	0.1109	0.19	168.12	0.056	2.2996	0.0

17.5	-108.5	21.1989	9.63	45.45	18.8249	65.8847	6.9574	0.0971	0.13	136.04	0.0518	1.2735	0.0

17.5	-108.0	20.8243	9.18	44.1	18.5858	53.8697	6.871	0.0893	0.11	126.56	0.0502	1.088	0.0

17.5	-107.5	20.4013	8.82	43.23	18.1316	50.0102	6.8574	0.0828	0.1	126.67	0.0455	1.0853	0.0

17.5	-107.0	19.9688	8.52	42.68	17.7974	48.7543	7.0967	0.0797	0.1	131.19	0.0412	0.8718	0.0

17.5	-106.5	19.5238	8.42	43.1	17.3218	55.6717	7.1478	0.0767	0.1	133.16	0.0384	0.7815	0.0

17.5	-106.0	19.1649	8.29	43.26	17.0528	51.3957	7.0207	0.0735	0.1	142.19	0.0347	1.0659	0.0

17.5	-105.5	18.7001	8.07	43.16	16.6426	48.7931	6.8259	0.0683	0.1	153.77	0.0305	1.2108	0.0

17.5	-105.0	18.1123	7.78	42.93	16.41	47.166	6.5786	0.0631	0.11	171.52	0.0251	1.4237	0.0

17.5	-104.5	17.4655	7.44	42.58	15.905	44.9607	6.3305	0.0593	0.11	178.24	0.0234	1.4351	0.0

17.5	-104.0	16.7391	7.07	42.25	15.4346	42.5817	6.0718	0.0542	0.1	178.2	0.0224	0.948	0.0

17.5	-103.5	15.8742	6.7	42.23	14.9128	39.8557	5.7051	0.0582	0.1	171.1	0.0246	0.9124	0.0

17.5	-103.0	14.9999	6.54	43.57	13.7284	39.7984	5.0522	0.055	0.09	171.27	0.0208	0.9516	0.0

17.5	-102.5	13.8855	6.4	46.1	12.4423	39.7388	4.4139	0.0415	0.07	171.48	0.0149	0.6558	0.0

17.5	-102.0	12.6843	6.5	51.23	10.9838	39.0294	3.8911	0.0284	0.05	182.44	0.011	0.7062	0.0

17.5	-101.5	10.6753	6.01	56.31	9.0178	35.0329	2.3658	0.011	0.02	208.44	0.0043	0.3626	0.0

17.5	-88.0	1.3695	1.12	81.58	1.0686	8.5929	0.1349	0.1083	0.14	132.39	0.0632	1.3494	0.0

17.5	-87.5	3.4983	3.66	104.67	2.6616	33.8093	0.2943	0.1462	0.21	146.16	0.0853	1.8569	0.0

17.5	-87.0	4.1357	4.56	110.24	3.1056	46.2754	0.3904	0.1563	0.2	125.14	0.0958	1.5043	0.0

17.5	-86.5	4.335	4.04	93.29	3.3461	38.5721	0.4214	0.1605	0.17	104.83	0.1062	0.8627	0.0

17.5	-86.0	4.3894	3.63	82.61	3.6001	31.5145	0.4443	0.1597	0.16	99.62	0.1138	0.7777	0.0

17.5	-85.5	4.3873	3.42	77.95	3.669	27.9759	0.4674	0.1535	0.15	94.63	0.1168	0.7406	0.0

17.5	-85.0	4.3522	3.34	76.7	3.575	25.8389	0.5002	0.145	0.13	90.53	0.1146	0.6725	0.0

18.0	-120.0	27.6297	15.91	57.6	21.951	80.1807	6.817	0.1713	0.14	81.07	0.1375	0.8452	0.0

18.0	-119.5	27.3871	15.65	57.13	21.8493	79.3087	6.9141	0.1678	0.14	82.27	0.1347	0.7837	0.0

18.0	-119.0	27.1302	15.39	56.72	21.9012	78.4654	6.6346	0.1625	0.13	82.76	0.1287	0.7351	0.0001

18.0	-118.5	26.9725	15.12	56.06	22.038	77.8649	6.2905	0.1569	0.13	83.52	0.12	0.674	0.0

18.0	-118.0	26.7607	14.84	55.46	21.875	76.7253	6.3407	0.153	0.13	84.61	0.1152	0.7184	0.0

18.0	-117.5	26.5441	14.6	55.0	21.7276	75.9585	6.3061	0.1495	0.13	85.79	0.112	0.7294	0.0

18.0	-117.0	26.4311	14.34	54.26	21.7451	75.5373	6.3656	0.1455	0.13	86.21	0.1109	0.7927	0.0

18.0	-116.5	26.2701	14.19	54.02	21.6064	74.7617	6.4581	0.1437	0.12	86.74	0.1114	0.9112	0.0003

18.0	-116.0	26.0988	14.01	53.68	21.4701	74.0247	6.3785	0.1416	0.12	87.46	0.1097	0.9204	0.0002

18.0	-115.5	25.9285	13.86	53.46	21.1671	73.5634	6.6037	0.1391	0.12	89.49	0.1073	1.017	0.0002

18.0	-115.0	25.0011	13.1	52.4	20.5746	70.2416	6.8949	0.1358	0.12	90.27	0.1066	0.8118	0.0004

18.0	-114.5	22.6442	11.01	48.61	19.4384	65.5553	6.3489	0.1337	0.13	93.81	0.1047	0.8726	0.0

