lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin
20.5	-118.0	28.0954	14.88	52.95	24.3732	105.5642	6.765	0.1432	0.16	114.87	0.1009	1.7286	0.0

20.5	-117.5	27.9274	14.59	52.24	24.2527	101.982	6.7484	0.1418	0.18	125.46	0.0983	2.4447	0.0

20.5	-117.0	27.7047	14.29	51.59	24.0464	99.0755	6.7231	0.1363	0.17	126.99	0.0916	2.0631	0.0

20.5	-116.5	27.5326	14.07	51.11	23.8952	96.3924	6.6867	0.1321	0.18	137.6	0.0854	1.8336	0.0002

20.5	-116.0	27.3267	13.94	51.01	23.803	93.9292	6.4937	0.1334	0.22	161.8	0.0802	2.8216	0.0

20.5	-115.5	27.0643	13.68	50.55	23.6159	91.0575	6.394	0.1312	0.22	169.74	0.0774	2.6676	0.0001

20.5	-115.0	26.517	13.21	49.83	23.279	87.9724	6.1337	0.124	0.2	162.49	0.0734	2.5164	0.0

20.5	-114.5	26.0802	12.91	49.51	22.9821	85.2573	5.8742	0.1184	0.18	150.1	0.0701	1.6739	0.0

20.5	-114.0	25.8834	12.73	49.18	22.9292	82.5809	5.7903	0.1159	0.19	160.05	0.0673	2.0775	0.0

20.5	-113.5	25.8488	12.69	49.09	22.8839	79.9904	6.2501	0.1145	0.21	179.81	0.0642	2.7648	0.0

20.5	-113.0	25.9017	12.65	48.82	22.9207	92.8843	6.138	0.1126	0.22	192.68	0.0615	2.8464	0.0

20.5	-112.5	25.6677	12.37	48.21	22.6824	88.6135	6.065	0.1083	0.2	180.82	0.0609	2.3686	0.0

20.5	-112.0	25.2057	11.86	47.05	22.3751	72.9587	5.9197	0.1021	0.17	168.34	0.058	2.1346	0.0

20.5	-111.5	24.4318	11.2	45.83	21.8716	70.4315	5.7684	0.0924	0.14	147.25	0.0536	1.5892	0.0

20.5	-111.0	23.4267	10.51	44.85	21.2506	67.904	5.6445	0.0826	0.11	131.57	0.0506	1.3515	0.0

20.5	-110.5	22.7187	10.06	44.28	20.7613	65.3557	5.6732	0.0754	0.1	128.21	0.0485	1.5652	0.0

20.5	-110.0	22.4472	9.93	44.26	20.461	62.7589	5.7149	0.0722	0.1	134.15	0.0442	2.2606	0.0

20.5	-109.5	22.3877	10.06	44.96	20.1484	63.6715	5.7073	0.071	0.1	138.3	0.0425	2.3307	0.0

20.5	-109.0	22.0201	9.93	45.08	19.6595	66.3544	5.655	0.0738	0.11	152.7	0.0455	2.3509	0.0

20.5	-108.5	21.4812	9.6	44.67	19.1454	63.6145	5.5702	0.0788	0.14	178.86	0.0462	2.6025	0.0

20.5	-108.0	20.7014	9.22	44.52	18.4433	59.2509	5.5443	0.0829	0.17	200.66	0.0435	2.643	0.0

20.5	-107.5	19.8971	8.8	44.21	17.6865	56.6124	5.438	0.0824	0.17	209.86	0.042	2.3808	0.0

20.5	-107.0	19.0075	8.27	43.51	16.8992	49.8326	5.3922	0.0832	0.16	194.24	0.0446	2.2474	0.0

20.5	-106.5	18.0106	7.72	42.89	16.2504	43.3376	5.3637	0.0847	0.15	175.91	0.047	1.9334	0.0

20.5	-106.0	16.4536	7.12	43.3	15.0402	41.0683	4.9777	0.0908	0.14	159.55	0.0503	1.9213	0.0

20.5	-105.5	6.9261	2.92	42.19	6.146	18.81	1.8585	0.0117	0.02	168.39	0.0055	0.3235	0.0

20.5	-96.5	6.7895	9.72	143.23	2.5526	61.7485	0.2517	0.2585	0.33	128.41	0.1426	1.9065	0.0

20.5	-96.0	7.7625	11.82	152.24	2.5769	77.6605	0.2745	0.2429	0.35	144.55	0.1172	2.3728	0.0

20.5	-95.5	7.9456	12.63	158.93	2.6138	87.2269	0.2848	0.2188	0.34	156.62	0.1028	2.3281	0.0

20.5	-95.0	7.8907	12.89	163.34	2.6177	93.3041	0.2681	0.1979	0.31	156.91	0.0965	2.3769	0.0

20.5	-94.5	7.8335	13.16	168.02	2.6613	98.084	0.2605	0.2002	0.3	150.7	0.1079	2.4265	0.0

20.5	-94.0	7.7235	13.26	171.63	2.6345	100.2748	0.2609	0.2017	0.28	139.93	0.124	2.2255	0.0

20.5	-93.5	7.5072	13.17	175.46	2.598	100.8149	0.2362	0.201	0.27	131.99	0.1325	2.1892	0.0

20.5	-93.0	7.1182	12.84	180.41	2.4136	97.8534	0.1952	0.2027	0.25	124.7	0.1384	2.3485	0.0001

20.5	-92.5	6.1783	11.34	183.5	2.0529	87.2419	0.1578	0.2036	0.25	121.08	0.1438	2.5045	0.0

20.5	-92.0	5.1226	8.82	172.08	1.9895	74.3837	0.1272	0.2016	0.24	117.08	0.1428	2.516	0.0

20.5	-91.5	4.027	7.0	173.82	1.5672	58.8252	0.0958	0.1944	0.22	113.57	0.1488	2.3372	0.0

20.5	-91.0	3.2776	6.19	188.88	1.1043	50.7766	0.0886	0.1772	0.2	112.35	0.1326	2.0602	0.0

20.5	-87.0	1.3096	0.86	65.57	1.2264	5.2603	0.0582	0.1368	0.12	86.92	0.1096	0.9873	0.0

20.5	-86.5	4.4906	3.44	76.55	3.769	28.9381	0.5019	0.1977	0.17	86.12	0.1666	1.4119	0.0

20.5	-86.0	5.2223	4.23	80.98	4.2387	36.5096	0.5109	0.2024	0.17	84.49	0.1698	1.4607	0.0

20.5	-85.5	5.3873	4.4	81.69	4.2938	36.1708	0.4878	0.2033	0.17	82.06	0.1646	1.279	0.0

20.5	-85.0	5.3123	4.34	81.72	4.1934	33.4729	0.4095	0.199	0.16	81.66	0.1549	1.019	0.0

21.0	-120.0	28.624	16.16	56.47	24.3469	115.9649	6.8266	0.1462	0.13	86.39	0.1108	0.7544	0.0

21.0	-119.5	28.42	15.82	55.65	24.3083	115.7668	6.8819	0.1435	0.13	93.19	0.1068	1.0142	0.0

21.0	-119.0	28.2748	15.51	54.86	24.3101	113.762	6.9558	0.1419	0.15	104.22	0.1014	1.4469	0.0

21.0	-118.5	28.2327	15.29	54.15	24.3592	110.4171	6.9903	0.1422	0.17	119.46	0.0986	1.8759	0.0

21.0	-118.0	28.0595	15.02	53.54	24.2499	105.9727	6.9848	0.1414	0.18	130.68	0.0945	1.9431	0.0

21.0	-117.5	27.7948	14.7	52.88	24.1498	102.4372	6.9266	0.138	0.18	128.89	0.0927	2.2804	0.0

21.0	-117.0	27.5695	14.4	52.24	23.9484	99.9242	6.858	0.1308	0.16	121.87	0.0868	1.6074	0.0

21.0	-116.5	27.4246	14.21	51.8	23.8848	97.7576	6.6856	0.1269	0.17	133.94	0.0794	1.6455	0.0

21.0	-116.0	27.2505	14.04	51.51	23.764	95.1824	6.6101	0.1281	0.2	152.51	0.0768	2.0109	0.0

21.0	-115.5	27.0355	13.84	51.2	23.6531	92.1331	6.5389	0.1315	0.23	173.36	0.075	2.8039	0.0

21.0	-115.0	26.6445	13.52	50.76	23.4591	89.2	6.2136	0.1289	0.23	179.23	0.07	2.7793	0.0

21.0	-114.5	26.1874	13.21	50.46	23.2193	86.1218	6.2264	0.1255	0.23	181.08	0.0693	2.4568	0.0

21.0	-114.0	25.8772	12.98	50.16	22.9644	83.2789	6.2599	0.1223	0.23	188.28	0.068	2.9728	0.0

21.0	-113.5	25.8003	12.77	49.49	22.9327	80.8313	6.2057	0.115	0.2	176.5	0.0663	2.6507	0.0001

21.0	-113.0	25.6774	12.51	48.73	22.9528	78.2432	6.1729	0.1094	0.18	161.92	0.0638	2.1233	0.0

21.0	-112.5	25.3882	12.16	47.89	22.7187	75.7278	6.0458	0.1041	0.16	150.37	0.0619	1.7608	0.0

21.0	-112.0	24.9428	11.72	46.98	22.4391	73.2058	5.8905	0.1008	0.14	136.65	0.0616	1.5645	0.0

21.0	-111.5	24.3108	11.17	45.97	21.9945	70.7369	5.6743	0.0956	0.12	126.34	0.0612	1.2829	0.0002

21.0	-111.0	23.3423	10.48	44.9	21.2288	67.7814	5.5831	0.0872	0.11	123.92	0.0568	1.714	0.0

21.0	-110.5	22.5129	9.91	44.01	20.7241	64.7013	5.6174	0.0796	0.1	128.15	0.0504	1.7933	0.0

21.0	-110.0	22.0802	9.71	43.99	20.2196	61.4967	5.6451	0.0735	0.1	136.64	0.0449	2.1771	0.0

21.0	-109.5	21.6878	9.7	44.73	19.6519	60.6054	5.5906	0.0723	0.11	150.22	0.0419	2.7992	0.0

21.0	-109.0	21.2019	9.61	45.31	19.07	65.7211	5.4922	0.0771	0.13	169.39	0.0444	3.2582	0.0

21.0	-108.5	20.5614	9.29	45.19	18.3725	63.0525	5.4454	0.082	0.15	189.0	0.0442	3.0527	0.0

21.0	-108.0	19.6987	8.86	44.97	17.52	56.8387	5.3315	0.0836	0.17	209.21	0.0393	2.7416	0.0

21.0	-107.5	18.7586	8.41	44.83	16.5785	63.6613	5.2088	0.0833	0.19	227.18	0.0372	2.924	0.0

21.0	-107.0	17.7395	7.92	44.62	15.631	59.7864	5.0807	0.0815	0.18	225.33	0.0383	2.6326	0.0

21.0	-106.5	16.329	7.28	44.57	14.4191	47.1863	4.8619	0.0762	0.17	221.65	0.0366	2.2036	0.0

21.0	-106.0	14.0564	6.37	45.35	12.5816	37.3089	4.3615	0.0628	0.13	206.23	0.0306	1.9519	0.0

21.0	-105.5	7.4363	3.07	41.24	6.6504	19.6111	2.1661	0.0285	0.07	233.46	0.0119	1.2384	0.0

21.0	-97.0	5.3752	7.17	133.39	2.3794	45.0244	0.2772	0.2116	0.29	138.89	0.1019	1.8978	0.0

21.0	-96.5	7.7854	11.35	145.82	2.933	69.4261	0.309	0.2526	0.33	129.48	0.1322	1.9233	0.0

21.0	-96.0	8.0966	12.27	151.53	2.889	77.5719	0.3456	0.2376	0.32	134.03	0.1276	2.1123	0.0

21.0	-95.5	8.0959	12.74	157.41	2.8666	83.213	0.3203	0.2158	0.31	142.15	0.1138	2.2125	0.0

21.0	-95.0	8.117	13.23	163.05	2.8455	89.2746	0.3009	0.2097	0.31	146.96	0.111	2.2045	0.0

21.0	-94.5	8.1544	13.66	167.47	2.9448	93.822	0.2828	0.2144	0.3	141.74	0.1248	2.3965	0.0

21.0	-94.0	8.1185	13.88	170.97	2.9696	97.2546	0.3028	0.2188	0.3	135.07	0.1424	2.3762	0.0

21.0	-93.5	7.974	13.89	174.14	2.9788	98.3616	0.2914	0.2177	0.28	128.92	0.1493	2.3437	0.0

21.0	-93.0	7.6824	13.65	177.62	2.7764	96.3316	0.2529	0.2159	0.27	123.89	0.1487	2.2256	0.0

21.0	-92.5	7.0679	12.64	178.85	2.5642	89.5412	0.2236	0.2149	0.26	119.24	0.1512	2.3245	0.0

21.0	-92.0	6.3191	10.72	169.71	2.5175	79.3729	0.1968	0.2146	0.24	112.62	0.1574	2.2027	0.0

21.0	-91.5	5.6273	9.76	173.39	2.1702	72.0978	0.1317	0.2137	0.23	107.1	0.1619	2.0994	0.0

21.0	-91.0	4.2931	7.57	176.4	1.6	54.5911	0.1098	0.2036	0.21	104.37	0.1542	1.9425	0.0

21.0	-90.5	2.4518	4.59	187.08	0.8042	31.3951	0.0684	0.15	0.18	118.4	0.1	1.7536	0.0

21.0	-86.5	4.6536	3.64	78.26	3.7426	30.6637	0.4941	0.2084	0.18	85.7	0.1689	1.4979	0.0

21.0	-86.0	5.4479	4.64	85.14	4.0806	38.1634	0.4868	0.2054	0.17	83.31	0.1693	1.4381	0.0

21.0	-85.5	5.5927	5.04	90.07	4.0505	39.1168	0.4291	0.1985	0.16	83.1	0.1598	1.3399	0.0

21.0	-85.0	5.3705	4.83	90.0	3.9048	34.6605	0.3443	0.1964	0.16	82.46	0.1564	1.1333	0.0

21.5	-120.0	28.4809	16.15	56.71	24.2615	114.5503	6.8804	0.1423	0.13	94.03	0.104	0.9085	0.0

21.5	-119.5	28.2961	15.84	55.97	24.3304	114.4663	6.9983	0.1405	0.15	104.62	0.0987	1.2438	0.0

21.5	-119.0	28.2233	15.59	55.24	24.4366	112.8493	7.1466	0.1399	0.16	116.3	0.0949	1.6269	0.0

21.5	-118.5	28.0687	15.35	54.7	24.3511	109.6067	7.2573	0.1404	0.18	131.68	0.091	1.9971	0.0

21.5	-118.0	27.9094	15.08	54.03	24.1618	105.556	7.2834	0.1374	0.18	132.99	0.0866	2.1148	0.0

21.5	-117.5	27.705	14.8	53.42	24.0872	102.4655	7.2356	0.132	0.17	125.87	0.085	2.1023	0.0

21.5	-117.0	27.5304	14.57	52.93	24.0006	100.5338	7.1207	0.1281	0.16	123.71	0.0804	1.6425	0.0

21.5	-116.5	27.4257	14.41	52.55	23.8492	98.4212	7.052	0.1287	0.18	139.45	0.0752	2.0589	0.0

21.5	-116.0	27.363	14.35	52.43	23.73	95.9091	7.002	0.1341	0.23	175.2	0.0742	2.6248	0.0

21.5	-115.5	27.1735	14.22	52.34	23.629	93.3321	6.7729	0.1352	0.26	189.86	0.0727	3.4192	0.0001

21.5	-115.0	26.7618	13.87	51.82	23.5736	90.1807	6.6517	0.1297	0.24	181.41	0.071	2.5241	0.0

21.5	-114.5	26.2572	13.47	51.3	23.24	86.975	6.5385	0.1252	0.22	174.78	0.0693	2.5536	0.0

21.5	-114.0	25.8641	13.04	50.43	22.9956	84.043	6.4879	0.1198	0.2	164.89	0.069	2.3471	0.0

21.5	-113.5	25.6629	12.7	49.49	22.8531	81.5148	6.3365	0.1131	0.17	149.55	0.0668	1.8372	0.0

21.5	-113.0	25.4209	12.37	48.65	22.7039	78.8191	6.2714	0.1059	0.14	132.41	0.0646	1.2001	0.0

21.5	-112.5	25.1489	12.05	47.92	22.5868	76.1215	6.1587	0.1017	0.12	122.33	0.063	0.9442	0.0

21.5	-112.0	24.7812	11.7	47.22	22.2317	73.5392	5.8415	0.0995	0.12	116.84	0.0643	0.8637	0.0

21.5	-111.5	24.1384	11.23	46.51	21.7894	70.5466	5.6851	0.0985	0.12	116.8	0.064	1.3357	0.0

21.5	-111.0	23.2466	10.56	45.42	21.211	67.1834	5.5767	0.0944	0.11	118.25	0.0628	1.7818	0.0

21.5	-110.5	22.3586	9.84	44.0	20.7218	63.4833	5.5564	0.0878	0.11	123.04	0.0568	1.68	0.0

21.5	-110.0	21.508	9.29	43.21	19.944	58.9169	5.5799	0.0792	0.11	132.56	0.0456	1.7619	0.0

21.5	-109.5	20.8169	9.18	44.11	18.8781	55.2722	5.5294	0.0731	0.11	147.33	0.0418	2.4117	0.0

21.5	-109.0	20.1925	9.17	45.44	18.2122	62.8811	5.4391	0.0794	0.14	170.22	0.0426	3.1881	0.0

21.5	-108.5	19.2077	8.6	44.79	17.1982	61.0501	5.3267	0.088	0.17	189.73	0.0427	3.3491	0.0

21.5	-108.0	18.3578	8.28	45.08	16.3507	57.1808	5.1739	0.0889	0.19	212.47	0.039	2.7959	0.0

21.5	-107.5	17.4601	8.03	45.98	15.4653	66.3532	5.0068	0.0884	0.21	234.32	0.0351	3.2045	0.0

21.5	-107.0	16.3879	7.64	46.64	14.4249	65.1126	4.6613	0.0816	0.2	247.23	0.0332	3.0719	0.0

21.5	-106.5	10.1166	4.76	47.01	8.9579	45.6661	3.1592	0.0743	0.18	235.46	0.0326	2.3862	0.0

21.5	-106.0	9.3628	4.61	49.2	8.1163	38.5675	3.0435	0.055	0.13	231.88	0.0241	2.0765	0.0

21.5	-105.5	5.9441	2.75	46.21	5.1684	21.7166	1.9206	0.0215	0.06	291.88	0.0082	1.3875	0.0

21.5	-97.5	0.8205	1.03	125.4	0.4134	6.5806	0.052	0.1109	0.17	156.23	0.0478	1.243	0.0

21.5	-97.0	7.3134	10.61	145.03	2.811	60.1683	0.3155	0.2462	0.35	141.14	0.1098	1.872	0.0

21.5	-96.5	8.3716	12.4	148.13	3.1169	70.7229	0.3894	0.2577	0.34	132.6	0.1368	1.9401	0.0

21.5	-96.0	8.4785	12.89	152.02	3.1408	76.3051	0.3833	0.2458	0.33	133.52	0.1306	1.9197	0.0

21.5	-95.5	8.4438	13.33	157.9	3.1064	80.9195	0.355	0.2283	0.31	135.23	0.1291	1.8554	0.0

21.5	-95.0	8.4953	13.89	163.54	3.1122	85.6408	0.3599	0.2275	0.31	135.86	0.1332	1.9597	0.0001

21.5	-94.5	8.5678	14.39	167.99	3.1541	90.1681	0.3591	0.2309	0.31	135.11	0.1394	2.0677	0.0

21.5	-94.0	8.5657	14.67	171.3	3.2047	93.6188	0.3589	0.2365	0.31	131.26	0.1543	2.2883	0.0

21.5	-93.5	8.4806	14.79	174.38	3.1849	96.6372	0.3583	0.2375	0.31	129.09	0.156	2.3808	0.0

21.5	-93.0	8.2837	14.69	177.28	3.0682	98.1801	0.3366	0.2316	0.29	125.82	0.1523	2.2296	0.0001

21.5	-92.5	7.9358	14.08	177.41	2.966	95.452	0.3321	0.229	0.28	121.83	0.1522	2.2044	0.0

21.5	-92.0	7.3761	12.77	173.15	2.909	87.7693	0.3556	0.2302	0.27	117.28	0.1584	2.1408	0.0

21.5	-91.5	6.6313	11.15	168.18	2.7624	76.2316	0.3634	0.2332	0.26	111.26	0.168	1.9832	0.0

21.5	-91.0	6.1402	10.22	166.42	2.5546	66.8227	0.3391	0.2391	0.25	105.29	0.174	2.013	0.0

21.5	-90.5	5.0061	8.33	166.44	2.069	51.4082	0.2568	0.2321	0.23	98.97	0.1708	1.8606	0.0

21.5	-90.0	3.4937	5.7	163.26	1.4329	34.4503	0.1455	0.2337	0.24	100.98	0.1686	1.999	0.0

21.5	-89.5	2.7261	4.33	158.69	1.132	29.1625	0.0921	0.179	0.18	98.08	0.132	1.5144	0.0

21.5	-89.0	2.7649	4.46	161.47	1.1354	30.3893	0.0759	0.1274	0.14	107.93	0.0897	1.3627	0.0

21.5	-87.5	1.1908	1.58	132.39	0.5882	13.4929	0.0726	0.0483	0.06	123.06	0.03	0.742	0.0002

21.5	-86.5	5.1273	4.67	91.17	3.6041	37.4753	0.4622	0.2174	0.19	88.63	0.1664	1.9542	0.0

21.5	-86.0	5.8446	5.83	99.76	3.8824	43.6095	0.4497	0.2081	0.18	84.59	0.1648	1.4878	0.0

21.5	-85.5	5.8424	6.22	106.45	3.7778	44.1299	0.3994	0.202	0.17	83.84	0.1613	1.3518	0.0

21.5	-85.0	5.1071	5.43	106.37	3.2926	35.7704	0.2917	0.2031	0.17	83.88	0.164	1.2549	0.0001

22.0	-120.0	28.4383	16.25	57.14	24.1286	114.1525	7.0087	0.1366	0.14	101.83	0.0933	1.0382	0.0

22.0	-119.5	28.2777	15.94	56.36	24.2535	113.5944	7.0945	0.1343	0.14	105.45	0.0902	1.0893	0.0001

22.0	-119.0	28.1598	15.65	55.56	24.4272	111.6415	7.2183	0.1336	0.15	114.42	0.0884	1.3829	0.0

22.0	-118.5	28.0564	15.44	55.05	24.3518	108.8201	7.3707	0.1332	0.17	129.55	0.0849	2.3532	0.0

22.0	-118.0	27.8751	15.16	54.4	24.1514	105.4894	7.4263	0.1281	0.15	119.75	0.0809	1.3908	0.0

22.0	-117.5	27.7104	14.93	53.86	24.0207	102.7841	7.358	0.1266	0.15	118.99	0.0772	1.4688	0.0

22.0	-117.0	27.627	14.75	53.38	23.9575	100.7851	7.2694	0.1296	0.17	129.82	0.0762	1.5764	0.0

22.0	-116.5	27.5196	14.65	53.22	23.9487	99.371	6.7932	0.1318	0.2	149.81	0.0733	2.0812	0.0

22.0	-116.0	27.4171	14.56	53.1	23.8072	97.2108	6.6278	0.1351	0.23	172.74	0.072	2.7597	0.0

22.0	-115.5	27.1146	14.23	52.47	23.5994	94.4077	6.9168	0.1326	0.22	167.78	0.0724	2.6751	0.0001

22.0	-115.0	26.7747	13.9	51.93	23.4266	91.5484	6.7542	0.1275	0.2	155.54	0.0725	2.2149	0.0001

22.0	-114.5	26.2871	13.44	51.12	23.1893	88.4022	6.6273	0.1217	0.18	143.88	0.0716	1.8293	0.0

22.0	-114.0	25.8172	12.99	50.31	22.9279	85.3827	6.5903	0.1164	0.16	135.51	0.0712	1.6451	0.0

22.0	-113.5	25.4675	12.62	49.54	22.7922	82.4611	6.5468	0.1128	0.14	125.24	0.0706	1.1783	0.0

22.0	-113.0	25.3122	12.29	48.55	22.7732	79.8339	6.3395	0.107	0.13	118.56	0.069	0.9713	0.0

22.0	-112.5	24.9554	11.95	47.9	22.6029	76.9298	6.1693	0.1049	0.12	114.0	0.0699	1.0415	0.0

22.0	-112.0	24.4392	11.57	47.35	22.159	73.7216	5.9498	0.1022	0.11	111.77	0.0695	1.057	0.0

22.0	-111.5	23.8416	11.14	46.72	21.7713	70.3243	5.6635	0.1049	0.12	112.67	0.0729	1.423	0.0

22.0	-111.0	22.9302	10.47	45.68	21.0704	66.1796	5.5356	0.1058	0.12	113.89	0.074	1.7805	0.0

22.0	-110.5	21.855	9.55	43.72	20.3953	61.1985	5.4908	0.0999	0.12	115.16	0.069	1.332	0.0

22.0	-110.0	20.5438	8.74	42.55	19.254	54.506	5.4775	0.0857	0.11	122.9	0.0489	1.0127	0.0

22.0	-109.5	19.4251	8.44	43.45	17.6194	51.5598	5.4986	0.0689	0.1	138.48	0.0389	0.9277	0.0

22.0	-109.0	18.444	8.31	45.04	16.6235	59.8831	5.3131	0.0834	0.13	156.87	0.0396	1.6014	0.0

22.0	-108.5	17.6428	7.94	45.01	15.905	56.2199	5.1408	0.0958	0.17	176.31	0.0408	2.8076	0.0

22.0	-108.0	16.8688	7.77	46.05	15.0396	56.2985	4.8936	0.0966	0.2	209.83	0.0382	3.3035	0.0

22.0	-107.5	16.0657	7.78	48.4	14.2634	65.6607	4.6696	0.0946	0.22	234.83	0.0344	3.357	0.0

22.0	-107.0	14.4979	7.23	49.86	12.8014	63.058	4.2098	0.0864	0.21	245.6	0.0328	3.0353	0.0

22.0	-106.5	10.2727	5.01	48.8	9.2308	50.1774	3.1434	0.0721	0.18	243.93	0.0279	2.4836	0.0

22.0	-106.0	8.2004	3.92	47.85	7.3128	40.2506	2.6069	0.0513	0.13	251.69	0.0172	2.1322	0.0

22.0	-97.5	4.4013	6.24	141.68	1.7483	38.2279	0.2407	0.1782	0.27	148.86	0.0781	1.7679	0.0

22.0	-97.0	8.2213	12.22	148.67	3.0802	67.875	0.384	0.2683	0.39	144.36	0.1203	2.0624	0.0

22.0	-96.5	8.8648	13.32	150.22	3.2613	71.0435	0.4017	0.2737	0.37	136.83	0.1319	2.1039	0.0

22.0	-96.0	8.8844	13.58	152.9	3.3086	75.2207	0.3983	0.2624	0.34	131.39	0.1402	1.9779	0.0

22.0	-95.5	8.9082	14.16	158.95	3.3232	80.4544	0.3766	0.2545	0.33	129.71	0.1496	1.9564	0.0

22.0	-95.0	8.9773	14.8	164.9	3.34	89.4845	0.3871	0.249	0.33	131.79	0.1496	2.0961	0.0

22.0	-94.5	9.0757	15.37	169.34	3.322	96.0876	0.3935	0.2541	0.34	132.13	0.1518	2.344	0.0

22.0	-94.0	9.0856	15.75	173.36	3.3585	101.4818	0.3872	0.2587	0.34	131.33	0.1634	2.5709	0.0

22.0	-93.5	9.0426	15.99	176.83	3.348	106.5287	0.3945	0.2582	0.34	130.19	0.1647	2.6963	0.0003

22.0	-93.0	8.9114	16.02	179.75	3.2698	108.7165	0.4045	0.2535	0.33	128.94	0.1639	2.7633	0.0

22.0	-92.5	8.6155	15.53	180.28	3.2434	107.2587	0.4152	0.2497	0.32	127.83	0.1597	2.7104	0.0001

22.0	-92.0	8.2161	14.68	178.73	3.1728	101.8916	0.4258	0.2496	0.31	124.69	0.1645	2.6458	0.0

22.0	-91.5	7.6169	13.25	173.9	3.1339	92.7768	0.451	0.2479	0.29	118.22	0.172	2.3205	0.0

22.0	-91.0	7.3838	12.53	169.74	3.1178	82.2112	0.4719	0.2476	0.28	111.16	0.1772	2.084	0.0

22.0	-90.5	7.2008	12.18	169.15	3.0398	73.7393	0.4721	0.2525	0.27	105.24	0.1865	1.9133	0.0001

22.0	-90.0	6.7223	11.1	165.19	2.9022	64.5831	0.4817	0.2497	0.25	100.65	0.1861	1.8671	0.0

22.0	-89.5	6.3086	10.05	159.29	2.7956	56.1459	0.4257	0.2474	0.24	99.04	0.1862	1.8725	0.0

22.0	-89.0	5.8953	9.19	155.87	2.6824	49.6148	0.3835	0.2394	0.23	97.49	0.1842	1.7898	0.0

22.0	-88.5	5.3926	8.06	149.4	2.5098	44.7962	0.403	0.2319	0.22	93.32	0.1831	1.7175	0.0

22.0	-88.0	5.1514	7.22	140.15	2.4839	42.9436	0.4089	0.2227	0.2	89.02	0.1734	1.7599	0.0

22.0	-87.5	5.1901	6.81	131.27	2.5554	42.8111	0.4163	0.1971	0.17	86.68	0.1549	1.8217	0.0001

22.0	-87.0	5.6714	6.9	121.62	3.018	44.1973	0.4235	0.1954	0.17	87.63	0.1528	1.8321	0.0001

22.0	-86.5	6.3225	7.56	119.58	3.5258	46.8344	0.424	0.2001	0.17	87.29	0.155	1.7933	0.0

22.0	-86.0	6.2859	7.78	123.81	3.3796	47.5318	0.4146	0.208	0.18	86.15	0.16	1.5117	0.0

22.0	-85.5	5.8008	7.77	133.87	2.8896	46.5564	0.3545	0.2041	0.18	85.88	0.1561	1.3614	0.0

22.0	-85.0	4.7219	7.24	153.35	1.9541	42.1273	0.2474	0.1896	0.16	86.74	0.1427	1.1806	0.0001

22.5	-120.0	28.4867	16.29	57.19	24.0719	114.3903	7.1283	0.1317	0.13	100.98	0.0896	0.888	0.0

22.5	-119.5	28.3945	15.98	56.26	24.1782	112.7378	7.1906	0.1302	0.13	103.66	0.09	1.0791	0.0

22.5	-119.0	28.2289	15.75	55.8	24.4121	110.9023	7.3355	0.1296	0.15	112.82	0.0854	1.3435	0.0

22.5	-118.5	28.0831	15.46	55.05	24.2822	107.7876	7.3657	0.1296	0.16	123.72	0.0816	1.6345	0.0

22.5	-118.0	27.9447	15.21	54.42	24.2617	104.9759	7.4632	0.1281	0.15	119.43	0.0789	1.4771	0.0

22.5	-117.5	27.8423	15.06	54.08	24.099	103.1901	7.4491	0.1311	0.18	135.8	0.0784	1.7791	0.0

22.5	-117.0	27.7248	14.85	53.56	24.0476	101.4147	7.3766	0.1324	0.18	135.98	0.0792	1.7278	0.0

22.5	-116.5	27.5817	14.68	53.21	23.8917	99.5997	7.4818	0.1333	0.19	142.56	0.0781	2.2207	0.0

22.5	-116.0	27.3899	14.51	52.97	23.6594	97.8321	7.046	0.133	0.19	143.0	0.0769	2.0508	0.0001

22.5	-115.5	27.1538	14.23	52.42	23.5651	95.8345	6.5825	0.1301	0.18	134.64	0.0768	1.6268	0.0003

22.5	-115.0	26.7129	13.83	51.76	23.3714	92.8045	6.9066	0.1261	0.16	126.07	0.0758	1.5602	0.0004

22.5	-114.5	26.1832	13.36	51.01	23.1062	89.7543	6.8116	0.1196	0.14	118.56	0.0743	1.253	0.0001

22.5	-114.0	25.7351	12.96	50.35	22.9314	86.9893	6.8318	0.1155	0.13	114.1	0.0736	1.043	0.0001

22.5	-113.5	25.3104	12.56	49.61	22.7412	83.8402	6.7315	0.1122	0.13	112.54	0.072	0.9079	0.0

22.5	-113.0	25.0122	12.19	48.73	22.5758	80.5968	6.6737	0.1099	0.12	112.38	0.0729	1.0943	0.0

22.5	-112.5	24.6117	11.84	48.09	22.2868	77.3073	6.4831	0.1092	0.12	112.66	0.0741	1.2546	0.0

22.5	-112.0	24.0537	11.4	47.38	21.9808	73.7488	5.9507	0.1078	0.12	112.24	0.0766	1.2761	0.0

